BHK,Rent,Size,Floor/Total,Floor,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom
2,12500,1100,3 out of 3,3,Chanda Nagar,Hyderabad,Unfurnished,Bachelors,2
3,45000,2200,3 out of 5,3,"Himayath Nagar, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,3
1,6000,500,5 out of 5,5,Seri Lingampally,Hyderabad,Unfurnished,Bachelors/Family,1
3,50000,2290,4 out of 24,4,"Nallagandla, Serilingampally",Hyderabad,Semi-Furnished,Bachelors,3
3,40000,1900,4 out of 5,4,"Himayath Nagar, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,3
3,30000,1600,2 out of 5,2,"Himayath Nagar, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,3
2,7000,800,2 out of 3,2,Chandrayanguttabalguda,Hyderabad,Unfurnished,Bachelors/Family,1
3,25000,1600,2 out of 5,2,"Sanath Nagar, NH 9",Hyderabad,Furnished,Bachelors/Family,3
1,9000,500,1 out of 5,1,"Miyapur, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1
3,16000,1500,2 out of 3,2,"Pragathi Nagar, Kukatpally",Hyderabad,Furnished,Family,3
1,10500,650,1 out of 3,1,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,1
4,100000,3300,Ground out of 14,Ground,"Vittal Rao Nagar, Hitech City",Hyderabad,Semi-Furnished,Family,4
2,9000,1200,Ground out of 1,Ground,"Boduppal, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,2
2,11000,800,2 out of 3,2,Ram nagar,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,24000,1200,1 out of 3,1,"Kachiguda, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,4
2,12000,1000,2 out of 3,2,"Nallagandla, Serilingampally",Hyderabad,Unfurnished,Bachelors/Family,1
2,20000,1600,1 out of 2,1,Kothapet,Hyderabad,Unfurnished,Family,3
2,24000,1200,1 out of 3,1,Dr A.S. Rao Nagar,Hyderabad,Furnished,Bachelors/Family,2
2,12000,1100,2 out of 2,2,"Balapur X road,Triveni nagar",Hyderabad,Semi-Furnished,Bachelors/Family,2
3,12000,1250,2 out of 6,2,Alwal,Hyderabad,Semi-Furnished,Family,3
2,10000,1100,Ground out of 2,Ground,Gajularamaram,Hyderabad,Unfurnished,Bachelors/Family,2
2,45000,1600,1 out of 6,1,Kattedan Rd,Hyderabad,Furnished,Bachelors/Family,2
2,22000,1000,2 out of 2,2,Gachibowli,Hyderabad,Semi-Furnished,Bachelors/Family,2
1,6500,455,2 out of 3,2,Bandlaguda Jagir,Hyderabad,Unfurnished,Bachelors/Family,1
3,40000,1473,23 out of 23,23,"Kukatpally, NH 9",Hyderabad,Furnished,Bachelors/Family,2
5,300000,4050,Ground out of 5,Ground,"Bandlaguda Jagir,, Hyderabad",Hyderabad,Unfurnished,Bachelors/Family,4
1,4000,400,Ground out of 1,Ground,Borabanda,Hyderabad,Unfurnished,Bachelors/Family,1
2,12000,1300,1 out of 2,1,"Gandhamguda, Bairagiguda",Hyderabad,Semi-Furnished,Bachelors/Family,2
4,27000,2520,2 out of 2,2,Defence Colony Layout,Hyderabad,Semi-Furnished,Family,5
1,10000,500,2 out of 5,2,Gachibowli,Hyderabad,Furnished,Bachelors/Family,1
2,10000,200,Ground out of 2,Ground,"Pathar Gatti, NH 7",Hyderabad,Unfurnished,Bachelors/Family,1
2,10000,1200,Ground out of 1,Ground,Upperpally,Hyderabad,Unfurnished,Bachelors/Family,2
3,18000,1950,2 out of 5,2,Toli Chowki,Hyderabad,Semi-Furnished,Bachelors/Family,3
1,14500,500,2 out of 5,2,Kondapur,Hyderabad,Semi-Furnished,Bachelors,1
1,9000,500,3 out of 3,3,"Miyapur, NH 9",Hyderabad,Unfurnished,Bachelors/Family,3
2,14000,1150,1 out of 3,1,Bandlaguda Jagir,Hyderabad,Furnished,Bachelors/Family,2
2,18000,242,Ground out of 4,Ground,"APHB Colony-Moula Ali, Moula Ali Road",Hyderabad,Unfurnished,Bachelors/Family,2
2,9500,720,5 out of 7,5,"Pocharam, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2
3,49000,1800,19 out of 30,19,Nanakram Guda,Hyderabad,Unfurnished,Bachelors,3
1,9000,450,1 out of 3,1,"Chandulal bela colony, shahalibanda",Hyderabad,Semi-Furnished,Bachelors/Family,1
2,130000,130,1 out of 1,1,Lal Darwaza,Hyderabad,Unfurnished,Bachelors/Family,2
2,8000,690,2 out of 4,2,New Malakpet,Hyderabad,Unfurnished,Bachelors/Family,2
2,13000,1000,2 out of 4,2,Madhapur,Hyderabad,Furnished,Bachelors/Family,2
3,18000,1500,Ground out of 4,Ground,Shivaji Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,18000,1150,Ground out of 6,Ground,New Nallakunta,Hyderabad,Semi-Furnished,Bachelors/Family,3
3,32000,1783,1 out of 5,1,Gopanapalli,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,15000,900,1 out of 3,1,Santosh Nagar,Hyderabad,Unfurnished,Bachelors/Family,2
3,35000,1725,2 out of 13,2,"Narsingi, Outer Ring Road",Hyderabad,Furnished,Bachelors/Family,3
1,6000,680,Ground out of 3,Ground,Bapu Nagar-Langar Houz,Hyderabad,Unfurnished,Bachelors/Family,1
1,9000,550,2 out of 3,2,"Uppal, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,1
2,9500,1290,1 out of 2,1,"Jillelguda, Medbowli",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,12500,1450,Ground out of 2,Ground,"Arvind Nagar Colony, Toli Chowki",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,25000,1300,3 out of 3,3,Madhapur,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,15000,1450,2 out of 4,2,Nagole,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,38000,1496,10 out of 15,10,Kondapur,Hyderabad,Semi-Furnished,Bachelors,2
3,20000,1850,1 out of 5,1,Kompally,Hyderabad,Semi-Furnished,Family,2
3,15000,1600,2 out of 4,2,Old Bowenpally,Hyderabad,Semi-Furnished,Bachelors/Family,3
3,130000,3500,3 out of 5,3,Jubilee Hills,Hyderabad,Semi-Furnished,Family,3
3,27000,1850,5 out of 6,5,"Red Hills, Lakdikapul, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,3
2,16000,1210,3 out of 5,3,Secunderabad,Hyderabad,Unfurnished,Bachelors/Family,2
2,13000,1400,Ground out of 1,Ground,"Mallampet, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,10000,950,Ground out of 4,Ground,"Uppal, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,10000,878,3 out of 4,3,Malkajgiri,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,17000,875,2 out of 6,2,"Bolarum, Medchal Road",Hyderabad,Unfurnished,Bachelors/Family,2
2,12500,300,3 out of 4,3,"Vanasthalipuram, NH 9",Hyderabad,Furnished,Bachelors/Family,2
3,25000,1800,4 out of 5,4,Nizampet,Hyderabad,Furnished,Bachelors/Family,3
3,35000,1956,1 out of 9,1,"Miyapur, NH 9",Hyderabad,Semi-Furnished,Bachelors,3
2,12000,800,2 out of 4,2,"Kachiguda, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,1
2,12000,1175,5 out of 5,5,Shamirpet,Hyderabad,Unfurnished,Bachelors/Family,2
2,15000,1080,3 out of 4,3,Anupuram Colony,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,45000,1955,1 out of 19,1,Kondapur,Hyderabad,Unfurnished,Bachelors,3
2,20000,950,1 out of 5,1,Masab Tank,Hyderabad,Unfurnished,Bachelors/Family,2
2,15000,800,2 out of 3,2,Mehdipatnam,Hyderabad,Unfurnished,Bachelors/Family,2
2,10000,1090,2 out of 4,2,"Hyder Shah Kote, Chevella Road",Hyderabad,Unfurnished,Bachelors/Family,2
3,15000,1450,2 out of 5,2,Bandari Layout,Hyderabad,Semi-Furnished,Family,3
2,19800,1070,3 out of 4,3,KPHB Road,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,8500,60,3 out of 5,3,"Gulmohar Park Colony, Serilingampally",Hyderabad,Unfurnished,Bachelors/Family,2
4,130000,3133,14 out of 14,14,"Vittal Rao Nagar, Hitech City",Hyderabad,Furnished,Family,5
1,8500,900,2 out of 2,2,in Trimulgherry,Hyderabad,Unfurnished,Family,1
1,4500,60,1 out of 2,1,"Hayathnagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,1
2,9000,600,3 out of 4,3,Kapra,Hyderabad,Unfurnished,Bachelors/Family,2
1,13000,750,3 out of 3,3,Hyderaguda-Attapur,Hyderabad,Semi-Furnished,Family,1
2,18000,900,2 out of 4,2,Jubilee Hills,Hyderabad,Unfurnished,Bachelors/Family,2
3,26000,1800,2 out of 4,2,filmnagar. hydrabad,Hyderabad,Semi-Furnished,Bachelors/Family,3
1,17000,470,3 out of 5,3,Kondapur,Hyderabad,Furnished,Bachelors/Family,1
2,9000,720,1 out of 3,1,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
1,8000,450,Ground out of 3,Ground,"Somajiguda, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1
2,10000,600,7 out of 7,7,Madhura Nagar-Nizampet,Hyderabad,Unfurnished,Bachelors/Family,2
2,12000,1100,1 out of 1,1,"Hyder Shah Kote, Chevella Road",Hyderabad,Unfurnished,Bachelors/Family,2
2,14000,1300,3 out of 3,3,IAS Colony,Hyderabad,Unfurnished,Bachelors/Family,2
2,25000,1500,Ground out of 2,Ground,Bowenpally,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,22000,1200,4 out of 8,4,Gachibowli,Hyderabad,Furnished,Bachelors/Family,2
4,45000,3000,3 out of 4,3,Hitech City,Hyderabad,Semi-Furnished,Bachelors/Family,4
3,20000,2000,1 out of 1,1,Kapra,Hyderabad,Semi-Furnished,Bachelors/Family,3
2,16000,800,2 out of 4,2,"Lakdikapul, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
3,35000,1000,3 out of 6,3,Nizampet,Hyderabad,Semi-Furnished,Bachelors/Family,3
2,15000,1200,2 out of 3,2,"Manikonda, Outer Ring Road",Hyderabad,Unfurnished,Bachelors/Family,2
1,5500,400,1 out of 2,1,"Ramanthapur, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,1
3,35000,1250,4 out of 5,4,"Somajiguda, NH 9",Hyderabad,Unfurnished,Bachelors,2
1,14000,700,5 out of 5,5,"Chanda Naik Nagar, Madhapur",Hyderabad,Semi-Furnished,Bachelors/Family,1
2,25000,1100,1 out of 5,1,"Alkapur Township, Hyderabad",Hyderabad,Furnished,Bachelors/Family,2
4,36000,2050,1 out of 3,1,Sainikpuri,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,20000,1428,4 out of 8,4,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Semi-Furnished,Family,2
3,30000,1700,3 out of 5,3,"Ashok Nagar, Himayath Nagar",Hyderabad,Furnished,Family,3
2,12000,1140,2 out of 5,2,"Kismatpur, Outer Ring Road",Hyderabad,Semi-Furnished,Family,2
2,16000,1000,2 out of 5,2,"Ashok Nagar, Himayath Nagar",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,13000,1160,3 out of 5,3,"Pragathi Nagar, Kukatpally",Hyderabad,Unfurnished,Bachelors,2
3,22000,3000,3 out of 5,3,sri sai arcade madinaguda,Hyderabad,Furnished,Bachelors/Family,2
1,15000,450,1 out of 3,1,Madhapur,Hyderabad,Unfurnished,Family,1
3,14000,1540,2 out of 5,2,Attapur,Hyderabad,Unfurnished,Bachelors/Family,2
2,8000,1000,2 out of 8,2,"Saroornagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2
3,57000,1417,7 out of 30,7,Nanakaramguda,Hyderabad,Furnished,Bachelors,3
3,1200,2100,1 out of 3,1,"Uppal, NH 2 2",Hyderabad,Furnished,Bachelors/Family,3
2,8000,550,4 out of 4,4,Ram nagar,Hyderabad,Unfurnished,Bachelors,1
3,15000,1600,1 out of 5,1,"Miyapur, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,3
2,17000,1200,4 out of 5,4,"Madinaguda, Hafeezpet, NH 9",Hyderabad,Furnished,Bachelors/Family,2
2,12000,500,1 out of 2,1,"Saidabad Colony, Sayeedabad",Hyderabad,Furnished,Bachelors/Family,2
3,25000,1300,Ground out of 5,Ground,"Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,13000,600,1 out of 3,1,Ramchandrapuram Mandal,Hyderabad,Unfurnished,Bachelors/Family,1
3,35000,1565,1 out of 6,1,"KMR Estates, Serilingampally",Hyderabad,Furnished,Bachelors/Family,3
1,6500,350,2 out of 4,2,Langar Houz,Hyderabad,Unfurnished,Bachelors/Family,1
2,11000,1100,1 out of 4,1,"Padmanabha Nagar, Mehdipatnam",Hyderabad,Unfurnished,Bachelors/Family,2
2,25000,1200,1 out of 6,1,Vijay nagar colony m,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,35000,2000,1 out of 5,1,"Miyapur, NH 9",Hyderabad,Furnished,Family,3
3,27000,2200,3 out of 6,3,Toli Chowki,Hyderabad,Semi-Furnished,Bachelors/Family,3
3,18000,1400,2 out of 4,2,Toli Chowki,Hyderabad,Unfurnished,Bachelors/Family,3
3,20000,1950,5 out of 6,5,Sainikpuri,Hyderabad,Semi-Furnished,Bachelors/Family,3
2,8500,130,1 out of 1,1,Rampally,Hyderabad,Unfurnished,Bachelors/Family,2
2,14000,1300,Ground out of 2,Ground,Bandlaguda Jagir,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,35000,1675,5 out of 12,5,Gachibowli,Hyderabad,Unfurnished,Bachelors/Family,3
2,16000,1135,3 out of 5,3,Suchitra Circle,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,20000,1800,3 out of 4,3,"Banjara Hills, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
3,18000,1400,1 out of 5,1,Attapur,Hyderabad,Furnished,Bachelors/Family,3
4,140000,3698,16 out of 22,16,"Gachibowli CUC, Outer Ring Road",Hyderabad,Semi-Furnished,Family,5
2,10000,950,Ground out of 4,Ground,"Bolarum, Medchal Road",Hyderabad,Unfurnished,Bachelors/Family,2
2,12000,650,1 out of 2,1,Begumpet,Hyderabad,Unfurnished,Bachelors/Family,2
1,5300,100,3 out of 3,3,in 1-71/1/a,Hyderabad,Semi-Furnished,Bachelors/Family,1
2,11000,950,2 out of 3,2,IDA Uppal,Hyderabad,Unfurnished,Bachelors,2
2,12000,1000,1 out of 2,1,"New Nagole Colony, Kothapet",Hyderabad,Unfurnished,Bachelors,2
2,12000,900,3 out of 4,3,Gwachiwali,Hyderabad,Semi-Furnished,Bachelors/Family,1
3,20000,1800,7 out of 10,7,Trimulgherry,Hyderabad,Semi-Furnished,Bachelors/Family,3
2,13000,1000,2 out of 3,2,Kapra,Hyderabad,Unfurnished,Bachelors/Family,2
3,22000,1800,2 out of 5,2,"Hyder Shah Kote, Chevella Road",Hyderabad,Semi-Furnished,Bachelors/Family,3
2,15000,1000,2 out of 4,2,Hyderguda,Hyderabad,Semi-Furnished,Bachelors/Family,2
1,5400,450,1 out of 2,1,Jeedimetla,Hyderabad,Unfurnished,Bachelors/Family,1
3,16500,1771,2 out of 5,2,Bandam Kommu,Hyderabad,Unfurnished,Bachelors/Family,3
2,12000,1150,4 out of 5,4," in Erragadda, NH 9",Hyderabad,Furnished,Bachelors/Family,2
2,8500,1000,2 out of 3,2,Musheerabad,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,14000,1050,2 out of 5,2,Attapur,Hyderabad,Semi-Furnished,Bachelors,2
3,15000,1500,2 out of 3,2,"Miyapur, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
2,6000,750,1 out of 2,1,"Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
2,14000,1100,Ground out of 4,Ground,Mehdipatnam,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,15000,800,Ground out of 3,Ground,Road no 3 banjara hills hyderabad 500035,Hyderabad,Unfurnished,Bachelors/Family,2
3,37000,150,1 out of 5,1,Jubilee Hills,Hyderabad,Unfurnished,Bachelors,3
1,6500,750,2 out of 3,2,"Bapu Nagar, Lakdikapul",Hyderabad,Unfurnished,Bachelors/Family,1
2,10000,600,2 out of 3,2,Borabanda,Hyderabad,Unfurnished,Bachelors/Family,1
2,12000,1080,2 out of 3,2,"Habsiguda, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,12000,1100,3 out of 3,3,Nizampet,Hyderabad,Unfurnished,Bachelors/Family,2
2,9000,750,2 out of 3,2,Alwal,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,60000,2405,10 out of 14,10,"Khaja Guda, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors,4
2,18000,1248,4 out of 5,4,Kothapet,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,14000,1110,2 out of 5,2,Dhulapally,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,50000,2300,2 out of 5,2,"Ashok Nagar, Himayath Nagar",Hyderabad,Semi-Furnished,Bachelors/Family,3
2,17000,1000,3 out of 5,3,"Madinaguda, Hafeezpet, NH 9",Hyderabad,Furnished,Bachelors,2
2,9000,800,4 out of 5,4,Old Bowenpally,Hyderabad,Unfurnished,Bachelors/Family,2
4,80000,3115,3 out of 3,3,"Hormany nest Apartments gandipet Apartmentge hyderabad, Hyderabad",Hyderabad,Furnished,Bachelors/Family,5
1,7500,500,1 out of 2,1,"Saroornagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1
2,14000,950,5 out of 5,5,"Miyapur, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
2,14000,1374,2 out of 3,2,Trimulgherry,Hyderabad,Semi-Furnished,Bachelors/Family,2
1,10000,1300,Ground out of 1,Ground,Khanapur,Hyderabad,Furnished,Bachelors/Family,1
2,17000,1150,5 out of 6,5,Abhyudaya Nagar,Hyderabad,Furnished,Bachelors/Family,2
1,6500,450,2 out of 3,2,"Kukatpally, NH 9",Hyderabad,Semi-Furnished,Bachelors,1
2,10000,927,3 out of 5,3,Bachupally,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,22000,1500,4 out of 5,4,"Rajendra Nagar, Outer Ring Road",Hyderabad,Unfurnished,Bachelors/Family,3
2,15000,1200,1 out of 3,1,Attapur,Hyderabad,Unfurnished,Bachelors/Family,2
2,12000,1200,Ground out of 2,Ground,Patelguda,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,52000,2800,16 out of 19,16,"Kokapet, Outer Ring Road",Hyderabad,Furnished,Family,3
1,6500,562,3 out of 4,3,Amberpet,Hyderabad,Unfurnished,Bachelors/Family,1
2,20000,1500,1 out of 3,1,Toli Chowki,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,25000,1950,Ground out of 3,Ground,Kondapur,Hyderabad,Semi-Furnished,Bachelors/Family,3
3,14000,1360,3 out of 8,3,"Ghatkesar, NH 2 2",Hyderabad,Furnished,Bachelors,2
3,25000,1800,1 out of 3,1,Prashanth hills,Hyderabad,Semi-Furnished,Bachelors/Family,3
2,12500,950,2 out of 8,2,"Kachiguda, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,12000,780,3 out of 3,3,Sri BALAJI CLASSIC BHAVANI NAGAR RD NO 5,Hyderabad,Unfurnished,Bachelors,2
1,10000,500,1 out of 3,1,"Khairatabad, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,1
2,17000,1050,3 out of 5,3,"Ashok Nagar, Himayath Nagar",Hyderabad,Semi-Furnished,Bachelors/Family,2
1,15500,600,Upper Basement out of 5,Upper,Kondapur,Hyderabad,Semi-Furnished,Bachelors,1
3,65000,1800,Ground out of 1,Ground,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,3
3,60000,1800,14 out of 30,14,Gachibowli,Hyderabad,Unfurnished,Bachelors/Family,3
3,45000,1900,4 out of 10,4,Gachibowli,Hyderabad,Semi-Furnished,Family,3
2,10500,1100,3 out of 5,3,"Safilguda, Secunderabad",Hyderabad,Unfurnished,Bachelors/Family,2
2,9000,200,2 out of 7,2,BHEL,Hyderabad,Unfurnished,Bachelors/Family,1
3,20000,1400,3 out of 5,3,Nawab Saheb Kunta,Hyderabad,Semi-Furnished,Bachelors/Family,3
2,20000,1200,2 out of 5,2,Kondapur,Hyderabad,Semi-Furnished,Bachelors,2
3,18000,1600,2 out of 5,2,"Quthbullapur, NH 7",Hyderabad,Furnished,Bachelors/Family,3
2,12000,1150,2 out of 5,2,Nizampet,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,12000,130,2 out of 3,2,"Subhash Nagar, Secunderabad",Hyderabad,Unfurnished,Bachelors/Family,2
4,120000,3800,1 out of 1,1,"MLA Colony, Banjara Hills",Hyderabad,Semi-Furnished,Bachelors/Family,4
3,28000,1720,4 out of 10,4,"Narsingi, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,3
1,6000,500,1 out of 3,1,"Hayathnagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1
2,12500,1200,2 out of 6,2,Mehdipatnam,Hyderabad,Unfurnished,Bachelors/Family,2
4,31000,2400,2 out of 4,2,"Upparpally, Hyderabad Expressway",Hyderabad,Semi-Furnished,Bachelors/Family,4
2,7000,800,3 out of 4,3,"Boduppal, NH 2 2",Hyderabad,Furnished,Bachelors/Family,2
2,22000,1300,4 out of 5,4,"Basheer Bagh, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,17500,1400,4 out of 6,4,"Miyapur, NH 9",Hyderabad,Furnished,Bachelors/Family,2
2,14000,650,1 out of 3,1,"Padmarao Nagar, Hyderabad-Karimnagar Highway",Hyderabad,Unfurnished,Bachelors/Family,2
2,9500,103,2 out of 4,2,"Boduppal, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,2
1,7000,950,1 out of 5,1,Kothapet,Hyderabad,Semi-Furnished,Bachelors/Family,1
3,15000,1500,3 out of 5,3,RTC Colony-Chandanagar,Hyderabad,Unfurnished,Bachelors/Family,3
3,15000,1550,5 out of 5,5," in Miyapur, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
2,10000,140,2 out of 4,2,"Sivarampalli, Hyderabad Expressway",Hyderabad,Unfurnished,Bachelors/Family,2
3,14000,1800,1 out of 2,1,Kanchan Bagh,Hyderabad,Unfurnished,Bachelors/Family,2
4,85000,2550,2 out of 3,2,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,4
1,5500,500,Ground out of 3,Ground,Vikas Nagar-Bandlaguda Jagir,Hyderabad,Unfurnished,Bachelors/Family,1
2,14000,800,Ground out of 3,Ground,"Kukatpally, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,10000,800,1 out of 2,1,"Kukatpally, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,10000,1300,2 out of 4,2,"Safilguda, Secunderabad",Hyderabad,Unfurnished,Bachelors/Family,2
2,13000,600,2 out of 3,2,"Banjara Hills, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
3,20000,1000,2 out of 6,2,Toli Chowki,Hyderabad,Unfurnished,Bachelors/Family,3
3,25000,1000,1 out of 4,1,OU Colony-Shaikpet,Hyderabad,Semi-Furnished,Bachelors/Family,3
1,7500,500,2 out of 3,2,"Janachaitanya colony, Hyderabad Expressway",Hyderabad,Semi-Furnished,Bachelors/Family,1
1,200000,8000,Ground out of 4,Ground," Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,10
2,12000,1100,2 out of 3,2,"Gangaram, Chandanagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
2,9500,1100,Ground out of 3,Ground,"Kanaka Durga Colony, Gudimalkapur",Hyderabad,Unfurnished,Bachelors/Family,2
2,12000,200,1 out of 1,1,railway employees housing colony Bollarum,Hyderabad,Unfurnished,Bachelors,2
2,10000,1800,2 out of 3,2,"Boduppal, NH 2 2",Hyderabad,Unfurnished,Family,2
2,8000,190,1 out of 1,1,Gurramguda balaj homes p no 4,Hyderabad,Furnished,Bachelors/Family,2
3,16000,1350,1 out of 3,1,Saidabad,Hyderabad,Unfurnished,Bachelors/Family,2
2,12333,1200,Ground out of 1,Ground,Alwal,Hyderabad,Unfurnished,Bachelors/Family,2
1,9500,400,3 out of 4,3,"Bharat Nagar, Moosapet",Hyderabad,Unfurnished,Bachelors,1
2,16000,1200,Ground out of 4,Ground,"Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,2
3,20000,1400,4 out of 5,4,"Saidabad Colony, Sayeedabad",Hyderabad,Semi-Furnished,Bachelors/Family,3
3,14000,1300,2 out of 3,2,Rock Town Colony,Hyderabad,Unfurnished,Bachelors,3
1,7500,400,2 out of 2,2,"DNM Colony, Sanath Nagar",Hyderabad,Unfurnished,Bachelors/Family,1
1,13900,650,1 out of 6,1,Suraram,Hyderabad,Unfurnished,Bachelors/Family,1
1,5500,500,2 out of 3,2,Vidyanagar,Hyderabad,Unfurnished,Bachelors,1
2,9000,875,4 out of 5,4,Attapur,Hyderabad,Semi-Furnished,Bachelors/Family,2
1,4700,850,3 out of 3,3," in Boduppal, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,2
3,30000,1730,7 out of 9,7,Nalagandla,Hyderabad,Semi-Furnished,Bachelors/Family,3
3,16500,1500,2 out of 6,2,Kompally,Hyderabad,Semi-Furnished,Bachelors,3
3,24000,1600,4 out of 4,4,Akkineni Homes Yousufguda,Hyderabad,Semi-Furnished,Bachelors/Family,3
2,9500,900,1 out of 2,1,"Peerzadiguda, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,2
2,12000,925,2 out of 2,2,"Chandanagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,15000,1500,2 out of 4,2,"LB Nagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
3,22500,1600,1 out of 3,1,Tarnaka,Hyderabad,Semi-Furnished,Family,3
3,32000,1300,2 out of 3,2,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,Bachelors,3
2,10000,1200,Ground out of 3,Ground,Sainikpuri,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,13000,133,1 out of 2,1,Old Bowenpally,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,7000,950,Ground out of 1,Ground,Rampally,Hyderabad,Unfurnished,Family,2
3,12000,1200,3 out of 4,3,Santosh Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,3
